3927695	Weihnachtsfest	50018352	Weihnachtsfest
3927718	Weil ich nicht anders kann	50012190	Weil ich nicht anders kann
3927720	In der Ferne	50010011	In der Ferne
3927738	Exaudi me Domine quoniam benigna est	50005000	Exaudi me Domine quoniam benigna est
3927786	Sechs zweistimmige Lieder	50018327	Sechs zweistimmige Lieder
3927788	Hirtenchor	50017292	Hirtenchor
3927806	Du bist die Ruh'	50015546	Du bist die Ruh'
3927828	Agitato	50015593	Agitato
3927833	Sei getreu bis an den Tod	50001042	Sei getreu bis an den Tod
3927838	Gesang der Geister über den Wassern	50021382	Gesang der Geister über den Wassern
3927857	Die drei Pumpernickel	50004596	Die drei Pumpernickel
3927864	Bone pastor	50001560	Bone pastor
3927880	Audi caelum	50021138	Audi caelum
3927889	Andante e grazioso	50011246	Andante e grazioso
3927932	Wer hofft in Gott	50006786	Wer hofft in Gott
39280	Jesu mi care da mihi	50001865	Jesu mi care da mihi
3928023	Sei mir gnädig Gott	50017501	Sei mir gnädig Gott
3928028	Der Winter	50007343	Der Winter
3928034	Marienchen saß weinend im Garten	50013930	Marienchen saß weinend im Garten
3928172	Der Freundschaftsbund	50004518	Der Freundschaftsbund
3928179	Der Tag hat sich geneiget	50013642	Der Tag hat sich geneiget
3928192	Arnold von Winkelried	50004222	Arnold von Winkelried
3928196	Der Schweizergarten	50004507	Der Schweizergarten
3928198	Der Rheinfall	50004506	Der Rheinfall
3928200	Waffenliebe	50004512	Waffenliebe
3928201	Alplied	50004521	Alplied
3928204	Der Maimorgen	50004526	Der Maimorgen
3928210	Der Rhein	50004520	Der Rhein
3928225	Es waren Hirten beisammen auf dem Felde	50017842	Es waren Hirten beisammen auf dem Felde
3928281	Jesu rex admirabilis	50004692	Jesu rex admirabilis
3928287	Militia est vita hominis	50000056	Militia est vita hominis
3928318	Pleni sunt caeli	50002361	Pleni sunt caeli
3928334	Ein Schifflein sah ich fahren	50019393	Ein Schifflein sah ich fahren
3928335	Brüder lagert euch im Kreise	50004514	Brüder lagert euch im Kreise
3928337	Sepli und Bethli	50004581	Sepli und Bethli
3928339	'S Tüfeli	50004559	'S Tüfeli
3928341	Lied an Mädchen	50004717	Lied an Mädchen
3928344	Bausteine	50015715	Bausteine
3928353	Der Rütlischwur	50004973	Der Rütlischwur
3928364	Festakt zur Enthüllung des Tell-Denkmals in Altdorf	50004967	Festakt zur Enthüllung des Tell-Denkmals in Altdorf
3928376	Siegesfeier der Freiheit	50004965	Siegesfeier der Freiheit
3928377	Ihr Trauernden stillet die Tränen	50003248	Ihr Trauernden stillet die Tränen
3928378	Des Christen Glaube und Hoffnung	50004459	Des Christen Glaube und Hoffnung
3928380	An die Einsamkeit des heiligen Bruno	50004460	An die Einsamkeit des heiligen Bruno
3928382	Sängergruß	50012454	Sängergruß
3928384	Das Tautröpfchen	50017942	Das Tautröpfchen
3928417	Seliger Tod	50018251	Seliger Tod
3928429	Das verlassene Mägdlein	50010987	Das verlassene Mägdlein
3928462	Adeste fideles	50003640	Adeste fideles
3928512	Vor der Ernte	50009598	Vor der Ernte
3928531	Im lauschigen Wald	50004550	Im lauschigen Wald
3928533	Sankt Gallus	50004552	Sankt Gallus
3928534	Lose Blätter	50017910	Lose Blätter
3928538	Guttenbergslied	50012994	Guttenbergslied
3928548	Exite Sion filiae	50004630	Exite Sion filiae
3928552	Aussicht	50017968	Aussicht
3928567	Lied beim Rundetanz	50004424	Lied beim Rundetanz
3928569	Der Veilchenkranz	50017971	Der Veilchenkranz
3928571	An Elwina	50017970	An Elwina
3928572	Et erexit cornu salutis nobis	50004731	Et erexit cornu salutis nobis
3928575	Märzlied	50004426	Märzlied
3928577	Die Käferknaben	50017948	Die Käferknaben
3928580	Auditui meo	50004725	Auditui meo
3928581	Der Abend sinkt kein Sternlein blinkt	50004115	Der Abend sinkt kein Sternlein blinkt
3928582	Schutz	50017932	Schutz
3928585	Lanzig	50004555	Lanzig
3928591	Regali solio	50004640	Regali solio
3928594	Himmel und Erde vergehn	50004672	Himmel und Erde vergehn
3928596	Der Entfernten	50004428	Der Entfernten
3928598	La notte sce bella	50004436	La notte sce bella
3928600	Thekla eine Geisterstimme	50004708	Thekla eine Geisterstimme
3928604	Der Jüngling	50004718	Der Jüngling
3928605	Si consistant adversum	50000292	Si consistant adversum
3928612	Ich bin nicht gern allein	50004113	Ich bin nicht gern allein
3928621	Burgen mit hohen Mauern und Zinnen	50016655	Burgen mit hohen Mauern und Zinnen
3928639	Canzonettas	50006603	Canzonettas
3928681	Triptychon	50017500	Triptychon
3928697	Festive music	50005460	Festive music
3928710	Teresa e Claudio	50000232	Teresa e Claudio
3928736	Chant des chevriers	50013221	Chant des chevriers
3928742	Das walt' mein Gott	50018199	Das walt' mein Gott
3928774	Iste est qui ante Deum	50005376	Iste est qui ante Deum
3928775	Dum aurora finem daret	50005362	Dum aurora finem daret
3928776	O quantus luctus	50005368	O quantus luctus
3928778	Magnus sanctus Paulus	50005369	Magnus sanctus Paulus
3928780	Benedicta sit	50006508	Benedicta sit
3928793	Deus enim firmavit	50013106	Deus enim firmavit
3928794	Kehre wieder	50011887	Kehre wieder
3928799	Gott	50006162	Gott
3928828	Rheinfahrt	50012513	Rheinfahrt
3928854	Wir warten deiner Güte	50066703	Wir warten deiner Güte
3928888	Factum est praelium magnum	50018003	Factum est praelium magnum
3928901	Denk' ich Gott an deine Güte	50001025	Denk' ich Gott an deine Güte
3928905	Pulchra es amica mea	50000037	Pulchra es amica mea
3928937	Femme sensible entends-tu le ramage	50007579	Femme sensible entends-tu le ramage
3928951	Frühlingsgesang	50010805	Frühlingsgesang
3928978	Freut euch des Lebens	50001205	Freut euch des Lebens
3929011	Bettlerlied	50004601	Bettlerlied
3929014	Sagt mir an was schmunzelt ihr	50006703	Sagt mir an was schmunzelt ihr
3929015	Reigen	50003953	Reigen
3929022	Es kam die gnadenvolle Nacht	50008142	Es kam die gnadenvolle Nacht
3929031	Lebet wohl	50006564	Lebet wohl
3929042	Kommt und laßt uns Christum ehren	50005659	Kommt und laßt uns Christum ehren
3929043	Isti sunt qui venerunt	50021146	Isti sunt qui venerunt
3929073	Rerum Deus	50007508	Rerum Deus
3929088	Jephtha	50002838	Jephtha
3929109	Adjutor et susceptor meus	50004811	Adjutor et susceptor meus
3929117	Ännchen von Tharau	50011317	Ännchen von Tharau
3929187	Komm o komm du Geist des Lebens	50017766	Komm o komm du Geist des Lebens
3929251	Complainte	50000692	Complainte
3929298	Pugna vince	50002188	Pugna vince
3929330	Das Sternenmädchen im Maidlinger Walde	50006835	Das Sternenmädchen im Maidlinger Walde
3929333	Miraculorum patrator	50001829	Miraculorum patrator
39294	Jesu o bone salvator	50000746	Jesu o bone salvator
3929410	O nöbla Christantet	50009414	O nöbla Christantet
3929411	L'perdun da mia zuond grand iniquitet	50009415	L'perdun da mia zuond grand iniquitet
3929433	Es danken dir alle Völker	50001036	Es danken dir alle Völker
3929437	Der Gottlosen Opfer ist dem Herrn ein Greuel	50001041	Der Gottlosen Opfer ist dem Herrn ein Greuel
3929459	Sedebit Dominus rex	50013880	Sedebit Dominus rex
3929461	Getrocknete Blumen	50005107	Getrocknete Blumen
3929483	Laßt uns ihn lieben	50004494	Laßt uns ihn lieben
3929511	Verbunkos	50009595	Verbunkos
3929516	Recueil de Musique pour l'Église et l'École	50015898	Recueil de Musique pour l'Église et l'École
3929518	Cantate Domino canticum novum alleluia	50015906	Cantate Domino canticum novum alleluia
39296	Jesu o care mi	50000728	Jesu o care mi
3929668	Romanzen und Lieder	50014999	Romanzen und Lieder
3929782	Alpenrosen	50014119	Alpenrosen
3929783	Lieder aus der Heimat	50015337	Lieder aus der Heimat
3929784	Für kleine Musikschwärmer	50015351	Für kleine Musikschwärmer
3929789	Purcell's sacred music	50014955	Purcell's sacred music
3929792	Der Orgelfreund	50014866	Der Orgelfreund
3929804	Elias der Prophet	50021361	Elias der Prophet
3929820	Nacht	50010857	Nacht
3929821	Lied der Nacht	50011268	Lied der Nacht
3929826	Ich bin des Herrn wo soll ich anders hin	50015688	Ich bin des Herrn wo soll ich anders hin
3929830	Lobet den Herrn	50014553	Lobet den Herrn
3929842	Abendgesang	50014405	Abendgesang
3929843	Mein Herz ist im Hochland	50014398	Mein Herz ist im Hochland
3929847	Die Laute	50014477	Die Laute
3929849	Komm fort mit mir	50014495	Komm fort mit mir
3929851	Die Schwalben	50014494	Die Schwalben
3929853	Die Abreise der Tochter	50014531	Die Abreise der Tochter
3929854	Vor des Altares Schwelle	50014530	Vor des Altares Schwelle
3929885	Sei gegrüßet sei geküßet	50013524	Sei gegrüßet sei geküßet
3929898	Das Gebirgsmädchen	50014504	Das Gebirgsmädchen
3929901	Mein Schweizerland	50005159	Mein Schweizerland
3929904	O komm zu mir	50014397	O komm zu mir
3929907	Es blüht am Rain der weisse Schlee	50014485	Es blüht am Rain der weisse Schlee
3929909	Das Mädchen meiner Träume	50014483	Das Mädchen meiner Träume
3929911	Lauben und Trauben	50014501	Lauben und Trauben
3929913	Der Hatschier	50014500	Der Hatschier
3929914	Cantemus	50013759	Cantemus
3929916	La straniera	50014417	La straniera
3929918	An die Blumen	50014416	An die Blumen
3929920	Lied vom Wein	50014482	Lied vom Wein
3929922	Brennende Liebe	50014480	Brennende Liebe
3929924	Gut' Nacht	50012442	Gut' Nacht
3929926	Rosenwohnung	50014505	Rosenwohnung
3929927	Animato	50014372	Animato
3929928	Poco lento	50010694	Poco lento
3929930	Der Seesturm	50014433	Der Seesturm
3929933	Laß uns Geliebte flüchten	50014458	Laß uns Geliebte flüchten
3929935	Altes Volkslied	50014453	Altes Volkslied
3929937	Getäuschte Liebe	50014493	Getäuschte Liebe
3929939	Der Narr von Toledo	50014492	Der Narr von Toledo
3929941	Wanderluft	50014574	Wanderluft
3929942	Juchhe bergauf bergunter	50014572	Juchhe bergauf bergunter
3929945	Der Gamin	50014464	Der Gamin
3929948	Mein einsam Denken	50014515	Mein einsam Denken
3929950	Der Hirtenknabe	50014566	Der Hirtenknabe
3929951	Nicht zu schnell aber kräftig	50014377	Nicht zu schnell aber kräftig
3929952	Immer nur vorwärts mein schaukelnder Kahn	50014463	Immer nur vorwärts mein schaukelnder Kahn
3929953	Nachts bei Mondenscheine	50014461	Nachts bei Mondenscheine
3929954	Au clair de la lune	50011953	Au clair de la lune
3929957	Unvergleichlich	50014490	Unvergleichlich
3929958	Lobe den Herrn	50014554	Lobe den Herrn
3929959	Bei der Sennerin	50014549	Bei der Sennerin
3929961	Spätsommer	50014561	Spätsommer
3929963	Sang und Klang	50014563	Sang und Klang
3929966	Die Fischerin	50014434	Die Fischerin
3929967	Am Zugersee	50014547	Am Zugersee
3929975	Morgens	50012165	Morgens
3929976	Heiter strahlt mir das Geschick	50014519	Heiter strahlt mir das Geschick
3929978	Der Dorfmusikant	50014518	Der Dorfmusikant
3929982	Herzenswunsch	50014582	Herzenswunsch
3929984	Das Mutterhaus	50014581	Das Mutterhaus
3929986	Af'n Sunda is Kiärda	50014524	Af'n Sunda is Kiärda
3929988	Meine Taube	50014522	Meine Taube
3929990	Als ich in mir den Parnassos fand	50014379	Als ich in mir den Parnassos fand
3929991	O schönster Schatz mein Augentrost	50014380	O schönster Schatz mein Augentrost
3929993	Die Fischer	50012671	Die Fischer
3929995	Der Engel des Traumes	50014442	Der Engel des Traumes
3929997	Anakreon	50014441	Anakreon
3929999	Holländisches Volkslied	50014488	Holländisches Volkslied
3930002	Sieh dort im Tal	50014529	Sieh dort im Tal
3930006	Alles mit Gott	50004014	Alles mit Gott
3930007	Gleich lacht dich alles sonnig an	50014592	Gleich lacht dich alles sonnig an
3930008	O wie so fröhlich	50014586	O wie so fröhlich
3930010	Uf den Alpe si mer froh und zfriede	50014390	Uf den Alpe si mer froh und zfriede
3930012	Mein Volk ich bin aus dir entsprossen	50014391	Mein Volk ich bin aus dir entsprossen
3930013	Zwiegesang	50011384	Zwiegesang
3930015	Coeur König	50005110	Coeur König
3930017	Abendlied im Sommer	50014452	Abendlied im Sommer
3930022	Tanzreigen	50014578	Tanzreigen
3930024	Schlaflied für meine Geliebte	50014384	Schlaflied für meine Geliebte
3930026	Mein Zürich	50014381	Mein Zürich
3930028	Zur Zeit als die Königin Berta spann	50014439	Zur Zeit als die Königin Berta spann
3930029	Stille o Stille fruchtende Fülle	50014438	Stille o Stille fruchtende Fülle
3930052	A chi more per Dio la morte è vita	50014850	A chi more per Dio la morte è vita
3930057	Sicut cedrus exaltata sum	50014851	Sicut cedrus exaltata sum
3930060	In noctibus	50014853	In noctibus
3930103	Kukuk-Gesang	50014803	Kukuk-Gesang
3930105	Spring returns	50014804	Spring returns
3930188	Vier Gesänge	50016898	Vier Gesänge
3930195	Medidation	50015610	Medidation
3930201	Mörtelweib's Tochter	50009684	Mörtelweib's Tochter
3930215	Bringt den allergrössten Krug	50014659	Bringt den allergrössten Krug
3930220	Gesänge altitalienischer Dichter	50015691	Gesänge altitalienischer Dichter
3930222	Wenn die Schwalben heimwärts ziehn	50012412	Wenn die Schwalben heimwärts ziehn
3930228	Ach Gott erhör mein Seufzen und Wehklagen	50005143	Ach Gott erhör mein Seufzen und Wehklagen
3930264	Der tote Soldat	50013624	Der tote Soldat
3930268	Kommt her ihr Menschenkinder	50000111	Kommt her ihr Menschenkinder
3930272	Das flotte Herz	50014980	Das flotte Herz
3930273	Upon a bank with roses set about	50015058	Upon a bank with roses set about
3930277	Die Klage	50015177	Die Klage
3930279	Das Mädchen am Bach	50015179	Das Mädchen am Bach
3930280	Jésus est né dans nos louanges	50015231	Jésus est né dans nos louanges
3930282	Tod im Felde	50015318	Tod im Felde
3930284	Stärnli überm Huus	50015322	Stärnli überm Huus
3930290	Niene geits so schön und lustig	50015387	Niene geits so schön und lustig
3930291	Mis Lieb isch gar wit inne	50015385	Mis Lieb isch gar wit inne
3930294	Braun Maidelein	50015544	Braun Maidelein
3930296	Die Harmonie in der Ehe	50015545	Die Harmonie in der Ehe
3930300	Ingeborg's Klage	50015669	Ingeborg's Klage
3930304	Se tu non vedi tutto il cor mio	50007388	Se tu non vedi tutto il cor mio
3930306	Hüte dich	50014027	Hüte dich
3930308	Wer weiß ob wir uns wiedersehn	50014028	Wer weiß ob wir uns wiedersehn
3930309	Schlaf Kindlein schlaf der Vater hütet die Schaf	50015147	Schlaf Kindlein schlaf der Vater hütet die Schaf
3930311	Das Finkenrätsel	50015148	Das Finkenrätsel
3930316	Adrian von Bubenberg	50015210	Adrian von Bubenberg
3930322	Nach einem Gewitter	50020584	Nach einem Gewitter
3930325	Mein einiger Trost	50014681	Mein einiger Trost
3930327	Wandervögel	50014685	Wandervögel
3930329	Freu dich Herz	50014693	Freu dich Herz
3930331	Die Macht der Poesie	50014690	Die Macht der Poesie
3930336	All'armi al campo	50007996	All'armi al campo
3930338	Der Mai ist erwacht	50018343	Der Mai ist erwacht
3930342	Im Heidekrug	50012694	Im Heidekrug
3930348	Pauliner-Sängermarsch	50014696	Pauliner-Sängermarsch
3930370	Der Garten des Lebens	50014621	Der Garten des Lebens
3930372	Nun sag' ich gute süße Nacht	50014580	Nun sag' ich gute süße Nacht
3930373	Abendgruß	50012291	Abendgruß
3930376	Warum wir das Vaterland lieben	50004114	Warum wir das Vaterland lieben
3930378	Trost für Arme	50014636	Trost für Arme
3930381	Gute Nacht für's Liebchen	50014599	Gute Nacht für's Liebchen
3930383	Das Fischweib	50014600	Das Fischweib
3930385	Huldigung der Tugend	50014634	Huldigung der Tugend
3930387	Der Mond	50000836	Der Mond
3930388	Still ruht das Herz	50014662	Still ruht das Herz
3930392	Die Seifenblase	50014637	Die Seifenblase
3930394	Das Herz tut mir aufspringen	50014667	Das Herz tut mir aufspringen
3930396	Gesang im Grünen	50014664	Gesang im Grünen
3930398	Bundeslied für Jünglinge	50014622	Bundeslied für Jünglinge
3930400	Die Vöglein im Frühlinge	50014623	Die Vöglein im Frühlinge
3930402	Flüchtigkeit der Zeit	50014624	Flüchtigkeit der Zeit
3930404	Das Eisen	50014632	Das Eisen
3930407	Nun kommt der Frühling wieder	50012175	Nun kommt der Frühling wieder
3930409	Es lebe die Gemütlichkeit	50014674	Es lebe die Gemütlichkeit
3930413	Neujahrsgesang	50014640	Neujahrsgesang
3930414	Juhe am Morge so ohni Sorge	50014594	Juhe am Morge so ohni Sorge
3930422	Erit vobis	50015893	Erit vobis
3930423	Recordare mei	50004306	Recordare mei
3930424	Old Matins	50014795	Old Matins
3930425	I saw lovely Phillis lying on lilies	50014798	I saw lovely Phillis lying on lilies
3930428	The Waitts	50015042	The Waitts
3930430	In pride of May	50014821	In pride of May
3930432	Soldaten Grablied	50015189	Soldaten Grablied
3930438	Schatz mein Schatz	50013931	Schatz mein Schatz
3930484	Amor gioie mi porge	50008057	Amor gioie mi porge
3930494	Fiedel Lieder	50011106	Fiedel Lieder
3930538	Liederquell	50019258	Liederquell
3930543	Lied der Kriegsknechte	50012743	Lied der Kriegsknechte
3930546	Sicut erat	50014762	Sicut erat
3930548	Friede und Ruhe	50014982	Friede und Ruhe
3930550	Das Kappeler Lied	50015370	Das Kappeler Lied
3930551	Z' Basel an mim Rhi jo dört möcht i si	50015414	Z' Basel an mim Rhi jo dört möcht i si
3930554	Aus der Jugendzeit	50012216	Aus der Jugendzeit
3930556	Calvenfeier	50015368	Calvenfeier
3930557	Hymne ans Vaterland	50015562	Hymne ans Vaterland
3930563	Tod und Verklärung	50016173	Tod und Verklärung
3930582	O heil'ger Geist kehr bei uns ein	50004068	O heil'ger Geist kehr bei uns ein
3930597	La virtù al cimento	50001440	La virtù al cimento
3930610	Ihr Hirten erwacht	50006917	Ihr Hirten erwacht
3930634	Ein Eidgenössisches Sängerfest	50012150	Ein Eidgenössisches Sängerfest
3930664	Das Häuschen	50004698	Das Häuschen
3930713	Gesang ist Gottes Gabe	50014229	Gesang ist Gottes Gabe
3930717	Bardenhain	50014401	Bardenhain
3930718	Das singende Deutschland	50014408	Das singende Deutschland
3930719	Trichordium	50002454	Trichordium
3930727	Alphornklänge	50004523	Alphornklänge
3930731	Gruß	50010009	Gruß
3930777	Sechs Marienlieder	50004255	Sechs Marienlieder
3930908	Il mercato di Malmantile	50000356	Il mercato di Malmantile
3930942	Morgengesang eines preußischen Kriegsbefehlshabers	50017966	Morgengesang eines preußischen Kriegsbefehlshabers
3930944	Die Nonne in Himmelspforten	50017967	Die Nonne in Himmelspforten
3930997	Unsre Berge	50004508	Unsre Berge
3930999	Wo Kraft und Mut	50004509	Wo Kraft und Mut
3931009	Das Lied vom Soldatenstande	50017964	Das Lied vom Soldatenstande
3931127	Ohne Sang was ist das Leben	50017890	Ohne Sang was ist das Leben
3931333	Drei Romanzen	50020735	Drei Romanzen
3931341	Drei Lieder	50009683	Drei Lieder
3931342	Vier Lieder	50016976	Vier Lieder
3931354	Wie wohl ist mir o Freund der Seele	50007989	Wie wohl ist mir o Freund der Seele
3931361	Democrito corretto	50018087	Democrito corretto
3931379	Hokus Pokus	50011853	Hokus Pokus
3931382	Anioł pasterzom mówił	50004288	Anioł pasterzom mówił
3931383	Hic est qui venit	50004298	Hic est qui venit
3931396	Ich freue mich in dir	50015263	Ich freue mich in dir
3931426	Adoremus	50015924	Adoremus
3931446	Geleit	50013004	Geleit
3931454	In the merry month of May	50015073	In the merry month of May
3931455	Great Apollo strike the lyre	50015077	Great Apollo strike the lyre
3931462	Flug der Liebe	50009994	Flug der Liebe
3931464	Hans und Verene	50012213	Hans und Verene
3931465	O mon bon Jésus mon âme vous désire	50015259	O mon bon Jésus mon âme vous désire
3931468	's Vreneli am Thunersee	50015359	's Vreneli am Thunersee
3931470	Um die Kinder still und artig zu machen	50015361	Um die Kinder still und artig zu machen
3931473	Schönster Abestärn	50015524	Schönster Abestärn
3931475	Annelis Gwüsse	50015560	Annelis Gwüsse
3931486	Mein Häuschen	50015206	Mein Häuschen
3931495	Sanctus and Agnus angelicum	50001890	Sanctus and Agnus angelicum
3931496	Der Mensch soll nicht stolz sein	50013999	Der Mensch soll nicht stolz sein
3931498	Elternliebe	50014000	Elternliebe
3931500	Quels beaux noms Dieu vous donne	50015266	Quels beaux noms Dieu vous donne
3931502	Alle Tage sing' und sage Lob der Himmelskönigin	50004456	Alle Tage sing' und sage Lob der Himmelskönigin
3931518	Così spaventa il tuono	50003067	Così spaventa il tuono
3931520	D'r Schuelerbuebe Jodel	50014004	D'r Schuelerbuebe Jodel
3931521	Jetz wem-mer no eis jödele	50014003	Jetz wem-mer no eis jödele
3931524	Heldentod	50014043	Heldentod
3931525	Durch Feld und Buchenhallen	50004540	Durch Feld und Buchenhallen
3931528	O denk' an diese Stunde	50014706	O denk' an diese Stunde
3931531	Seligkeit im Tode	50015025	Seligkeit im Tode
3931533	Der Tod des Frommen	50015026	Der Tod des Frommen
3931534	Let me careless and unthoughtful lying	50015065	Let me careless and unthoughtful lying
3931535	Amidst the myrtles as I walk	50015070	Amidst the myrtles as I walk
3931538	Where do I bly oh hopless maid	50015115	Where do I bly oh hopless maid
3931539	Who kill'd Cock Robbin	50015118	Who kill'd Cock Robbin
3931543	Ade	50005230	Ade
3931548	Vidi civitatem sanctam Jerusalem	50015198	Vidi civitatem sanctam Jerusalem
3931550	Was brucht e rächte Schwyzerma	50013707	Was brucht e rächte Schwyzerma
3931551	O du liebs Ängeli	50015389	O du liebs Ängeli
3931553	Regine	50015390	Regine
3931554	Kennst du das Land das alle Lebensmüden	50015454	Kennst du das Land das alle Lebensmüden
3931556	Dur ds Wiesetal gang i durab	50015522	Dur ds Wiesetal gang i durab
3931557	Alles still z'ringsum im Lager	50015531	Alles still z'ringsum im Lager
3931559	Der Hochzyter	50005251	Der Hochzyter
3931570	Überfahrt	50015205	Überfahrt
3931587	Commerslied	50018457	Commerslied
3931589	Der Himmel im Tal	50018463	Der Himmel im Tal
3931590	È pur soave amore	50007386	È pur soave amore
3931591	Geist vom Vater und vom Sohn	50015973	Geist vom Vater und vom Sohn
3931593	D'r Entlebuecher	50014009	D'r Entlebuecher
3931595	D'r Weggiser	50014008	D'r Weggiser
3931596	Der wandernde Musikant	50014033	Der wandernde Musikant
3931597	Der Herr ist König	50014044	Der Herr ist König
3931598	O auferstandner Siegesfürst	50014096	O auferstandner Siegesfürst
3931600	Das Fräulein an der Himmelstür	50014703	Das Fräulein an der Himmelstür
3931604	Der Erzphilister	50014704	Der Erzphilister
3931607	List while I sing of a monk of orders gray	50014890	List while I sing of a monk of orders gray
3931608	Cedro gentil dagli amorosi vermi	50014907	Cedro gentil dagli amorosi vermi
3931610	Liebesbegeisterung	50015002	Liebesbegeisterung
3931612	Der Liebende	50015003	Der Liebende
3931613	Sister awake close not your eyes	50015053	Sister awake close not your eyes
3931614	Fire my heart	50014937	Fire my heart
3931615	Judge me o God	50015060	Judge me o God
3931618	Sola soletta	50015094	Sola soletta
3931621	Ich wandelte in stiller Nacht	50015109	Ich wandelte in stiller Nacht
3931624	Mein Eigen soll sie sein	50015145	Mein Eigen soll sie sein
3931626	Der brave Reitersmann	50015144	Der brave Reitersmann
3931628	Liebe um Liebe	50015152	Liebe um Liebe
3931631	Uf em Bärgli	50013989	Uf em Bärgli
3931633	Wo gehest du hin	50015235	Wo gehest du hin
3931634	À votre autel conduits par l'espérance	50015291	À votre autel conduits par l'espérance
3931637	Flüchtige Begegnung	50015315	Flüchtige Begegnung
3931639	Das beste Mädchen	50006204	Das beste Mädchen
3931640	Rosenstock Holderblüt'	50015489	Rosenstock Holderblüt'
3931641	Da unten im Tale	50015488	Da unten im Tale
3931643	Geständnis	50015508	Geständnis
3931644	Mägdlein in stiller Nacht	50015502	Mägdlein in stiller Nacht
3931645	Gib dich zufrieden und sei stille	50015517	Gib dich zufrieden und sei stille
3931646	Luegit vo Bergen und Tal	50015530	Luegit vo Bergen und Tal
3931649	Trost in Jesu	50014307	Trost in Jesu
3931651	Engelreigen	50015208	Engelreigen
3931653	Die Hirten	50015860	Die Hirten
3931656	Caecilias Gebet	50011536	Caecilias Gebet
3931668	Felix namque es	50003775	Felix namque es
3931684	Hinterländer	50014013	Hinterländer
3931686	D'r Solothurner	50014012	D'r Solothurner
3931688	Domine labia mea aperies	50014897	Domine labia mea aperies
3931689	Quiescat vox tua a ploratu	50014900	Quiescat vox tua a ploratu
3931690	Der Gerechte ob er gleich zu zeitig stirbt	50014918	Der Gerechte ob er gleich zu zeitig stirbt
3931692	Herr wie lang willt vergessen mein	50014946	Herr wie lang willt vergessen mein
3931696	Zu dir bin ich gangen war gerne bei dir	50015176	Zu dir bin ich gangen war gerne bei dir
3931698	Mein Herz bleibt bei dir	50015452	Mein Herz bleibt bei dir
3931699	Du ruhest unter dem Lindenbaum	50015453	Du ruhest unter dem Lindenbaum
3931701	Vor ihrem Hause	50015675	Vor ihrem Hause
3931712	Lumen de caelo	50015874	Lumen de caelo
3931729	Dä vom Enziloch	50014014	Dä vom Enziloch
3931736	Das Andenken des Erlösers in der Charwoche	50014750	Das Andenken des Erlösers in der Charwoche
3931737	Hosanna and Benedictus	50014861	Hosanna and Benedictus
3931739	Alleluja geboren ist der Herr	50015439	Alleluja geboren ist der Herr
3931740	Geboren ist Gottes Söhnelein	50015437	Geboren ist Gottes Söhnelein
3931742	Jane Grey	50015451	Jane Grey
3931744	Der verlorene Haufen	50015446	Der verlorene Haufen
3931748	Die Auferstehung Jesu	50002453	Die Auferstehung Jesu
3931766	Was ist schöner als mein Liebchen	50015016	Was ist schöner als mein Liebchen
3931768	Abschied vom Ideale	50015017	Abschied vom Ideale
3931769	Mein Schätzle ist fein 's könnt' feiner net sein	50015141	Mein Schätzle ist fein 's könnt' feiner net sein
3931771	Reine des cieux exaucez nos prières	50015286	Reine des cieux exaucez nos prières
3931773	Der Verliebte	50014595	Der Verliebte
3931775	Zu zweien im Maien	50015557	Zu zweien im Maien
3931777	Gib acht mein Lieb'	50013776	Gib acht mein Lieb'
3931784	Aroser Eisbahn	50015427	Aroser Eisbahn
3931785	Zu Straßburg auf der Schanz	50015415	Zu Straßburg auf der Schanz
3931789	Vo Luzern uf Wäggis zue	50013921	Vo Luzern uf Wäggis zue
3931791	's Vreneli ab-em Guggisbärg	50013918	's Vreneli ab-em Guggisbärg
3931792	Die Glocke singt zur Abendruh	50013962	Die Glocke singt zur Abendruh
3931793	Deet äne-n-am Bärgli	50013966	Deet äne-n-am Bärgli
3931796	Der Sennerin Absagung	50014738	Der Sennerin Absagung
3931798	Musikalisches Quodlibet	50012602	Musikalisches Quodlibet
3931799	Schweizerland du heilig Land	50013961	Schweizerland du heilig Land
3931800	Nasses Auge armes Herz	50015001	Nasses Auge armes Herz
3931802	We shepherds sing	50015044	We shepherds sing
3931805	Untreue	50012650	Untreue
3931807	Der Sommer	50015137	Der Sommer
3931808	Herr Ulrich	50015162	Herr Ulrich
3931811	Unis dans un transport	50015242	Unis dans un transport
3931812	Sauveur adorable ô Coeur aimable	50015251	Sauveur adorable ô Coeur aimable
3931814	Quand retentit le long des jours	50015290	Quand retentit le long des jours
3931815	O Mère de Jésus bénie entre les femmes	50015288	O Mère de Jésus bénie entre les femmes
3931816	Bin i ned e lustge Schwizerbueb	50015345	Bin i ned e lustge Schwizerbueb
3931817	Was stoht dene junge Meitli wohl a	50015410	Was stoht dene junge Meitli wohl a
3931819	's Heiwehland	50015411	's Heiwehland
3931820	Es ist ein Schnitter der heißt Tod	50018214	Es ist ein Schnitter der heißt Tod
3931821	Schnitter Tod	50011693	Schnitter Tod
3931822	Ach Gott wie weh tut Scheiden	50015475	Ach Gott wie weh tut Scheiden
3931823	Unser Leben gleicht der Reise	50007789	Unser Leben gleicht der Reise
3931824	Beresinalied	50015404	Beresinalied
3931825	Wenn ich den Wandrer frage	50013941	Wenn ich den Wandrer frage
