24590	Pauli Apostoli	50000071	Pauli Apostoli
24591	Mariae (B.V.) Praesentatio	50000277	Mariae (B.V.) Praesentatio
24597	Sebastiani Martyris	50000016	Sebastiani Martyris
24598	Benedicti Abbatis	50000027	Benedicti Abbatis
24599	De Sancta	50000030	De Sancta
24600	De Sancto	50000031	De Sancto
24601	Scholasticae Virginis	50000033	Scholasticae Virginis
24602	Franciscae Viduae Romanae	50000034	Franciscae Viduae Romanae
24604	De Viduis	50000022	De Viduis
24605	De Virginibus	50000021	De Virginibus
24606	De una Virgine	50000040	De una Virgine
24612	De Confessore Pontifice	50000092	De Confessore Pontifice
24615	Fabiani Papae et Sebastiani Martyrum	50000311	Fabiani Papae et Sebastiani Martyrum
24618	De Apostolis	50000026	De Apostolis
24624	Brunonis Confessoris	50000149	Brunonis Confessoris
24625	Monachorum	50000150	Monachorum
24629	De pluribus Martyribus	50000018	De pluribus Martyribus
24632	Commune non Virginum	50000173	Commune non Virginum
24634	Notkeri	50000287	Notkeri
24636	Omnium Monachorum	50000288	Omnium Monachorum
24637	Othmari Abbatis	50000145	Othmari Abbatis
24638	Pentecostes, Octava	50000289	Pentecostes, Octava
24643	Commune Virginum et non Virginum	50000274	Commune Virginum et non Virginum
24650	Mariae (B.V.) Compassio	50000354	Mariae (B.V.) Compassio
24660	Eucharistiae Sacramentum	50000272	Eucharistiae Sacramentum
24680	Philippi Nerii Confessoris	50000166	Philippi Nerii Confessoris
24682	Commune Doctorum	50000222	Commune Doctorum
24709	Petri et Pauli Apostolorum, Octava	50000210	Petri et Pauli Apostolorum, Octava
24720	Josephi Calasanctii Confessoris	50000178	Josephi Calasanctii Confessoris
24728	Clarae Virginis	50000275	Clarae Virginis
24730	Eustachii et Sociorum Martyrum	50000327	Eustachii et Sociorum Martyrum
24733	Hieronymi Aemiliani Confessoris	50000169	Hieronymi Aemiliani Confessoris
24734	Laurentii Martyris, Octava	50000325	Laurentii Martyris, Octava
24757	Fidelis a Sigmaringa Martyris	50000319	Fidelis a Sigmaringa Martyris
24759	Venantii Martyris	50000206	Venantii Martyris
24794	Christophori Martyris	50000054	Christophori Martyris
24807	De Confessore	50000138	De Confessore
24808	Placidi et Sociorum Martyrum	50000371	Placidi et Sociorum Martyrum
24820	Commune Abbatum	50000171	Commune Abbatum
24900	Petri et Pauli Apostolorum	50000208	Petri et Pauli Apostolorum
24928	De uno Martyre	50000017	De uno Martyre
24967	Commune unius Martyris non Pontificis	50000230	Commune unius Martyris non Pontificis
25006	Francisci Caracciolo Confessoris	50000321	Francisci Caracciolo Confessoris
25022	Commune nec Virginis nec Martyris	50000266	Commune nec Virginis nec Martyris
25038	Commune nec Virginum nec Martyrum	50000329	Commune nec Virginum nec Martyrum
25057	Commune Pontificis	50000209	Commune Pontificis
25080	De Confessore non Pontifice	50000090	De Confessore non Pontifice
25097	Marci Evangelistae	50000276	Marci Evangelistae
3001134	Mariae (B.V.) Septem Dolorum	50000057	Mariae (B.V.) Septem Dolorum
3005943	De Martyre	50000279	De Martyre
3006191	Aloisii Gonzagae Confessoris	50000154	Aloisii Gonzagae Confessoris
3006329	Dominici Confessoris	50000069	Dominici Confessoris
3008492	Ignatii Confessoris	50000349	Ignatii Confessoris
3008591	De quovis Sancto	50000205	De quovis Sancto
3011415	Georgii Martyris	50000293	Georgii Martyris
3011707	Joannis Baptistae, Nativitas	50000111	Joannis Baptistae, Nativitas
3011735	Andreae Apostoli, Vigilia	50000265	Andreae Apostoli, Vigilia
3016181	Josephi a Cupertino Confessoris	50000179	Josephi a Cupertino Confessoris
3016182	Catharinae Senensis Virginis	50000323	Catharinae Senensis Virginis
3016183	Felicis de Valois Confessoris	50000328	Felicis de Valois Confessoris
3016359	Nicolai de Flüe	50000185	Nicolai de Flüe
3016879	Mauri Abbatis	50000110	Mauri Abbatis
3017047	Walburgae Abbatissae	50000348	Walburgae Abbatissae
3017164	Petri Claveri Confessoris	50000182	Petri Claveri Confessoris
3017685	Casimiri Confessoris	50000076	Casimiri Confessoris
3020029	Jesu Christi Regis	50000336	Jesu Christi Regis
3020435	Placidi et Sigisberti Abbatum	50000350	Placidi et Sigisberti Abbatum
3021451	Eusebii Confessoris	50000286	Eusebii Confessoris
3021457	Laurentii Martyris, Vigilia	50000177	Laurentii Martyris, Vigilia
3026430	Festis Minoribus	50000417	Festis Minoribus
3900024	Ursi, Victoris et Sociorum Martyrum	50000302	Ursi, Victoris et Sociorum Martyrum
3016320	De Pontefice	50000025 De Pontefice
24714	Barnabae Apostoli	50000240	Barnabae Apostoli
3019521	Cajetani Confessoris	50000369	Cajetani Confessoris
24939	Catharinae Fiescae Adornae	50000202	Catharinae Fiescae Adornae
24654	Commemoratio Apostoli	50000355	Commemoratio Apostoli
24845	Commemoratio Omnium Fidelium Defunctorum	50000299	Commemoratio Omnium Fidelium Defunctorum
3024383	Conradi Episcopi	50000280	Conradi Episcopi
3016933	Cyriaci, Largi et Smaragdi Martyrum	50000324	Cyriaci, Largi et Smaragdi Martyrum
3016320	De Pontifice	50000025	De Pontifice
3018570	De uno Martyre non Pontifice	50000367	De uno Martyre non Pontifice
24770	Epiphania Domini, Dominicae post	50000043	Epiphania Domini, Dominicae post
3008504	Francisci Seraphici	50000158	Francisci Seraphici
24413	Francisci Xaverii Confessoris	50000309	Francisci Xaverii Confessoris
3021502	Galli Eremiti	50000223	Galli Eremiti
3018592	Gertrudis Virginis	50000282	Gertrudis Virginis
3012141	Hermenegildi Martyris	50000204	Hermenegildi Martyris
3012493	In honorem Sacratissimi Sacramenti	50000283	In honorem Sacratissimi Sacramenti
24620	Joannis Gualberti Abbatis	50000134	Joannis Gualberti Abbatis
24803	Joannis a Capistrano Confessoris	50000316	Joannis a Capistrano Confessoris
24721	Joannis ante Portam Latinam	50000296	Joannis ante Portam Latinam
24695	Julianae de Falconeriis Virginis	50000207	Julianae de Falconeriis Virginis
25046	Lucae Evangelistae	50000241	Lucae Evangelistae
3025824	Mauritii et Sociorum Martyrum	50000140	Mauritii et Sociorum Martyrum
3900059	Pascha, Dominicae post	50000232	Pascha, Dominicae post
24981	Pauli a Cruce Confessoris	50000250	Pauli a Cruce Confessoris
24800	Petri de Alcantara Confessoris	50000370	Petri de Alcantara Confessoris
3008511	Sigismundi Martyris	50000077	Sigismundi Martyris
24616	Vincentii et Anastasii Martyrum	50000312	Vincentii et Anastasii Martyrum
3019521	Cajetani Confessoris	50000369	Cajetani Confessoris
3006313	Cena Domini, Feria V in	50000442	Cena Domini, Feria V in
24654	Commemoratio Apostoli	50000355	Commemoratio Apostoli
24845	Commemoratio Omnium Fidelium Defunctorum	50000299	Commemoratio Omnium Fidelium Defunctorum
24331	Commune Angelorum	50000446	Commune Angelorum
24745	Commune Evangelistarum	50000410	Commune Evangelistarum
3016933	Cyriaci, Largi et Smaragdi Martyrum	50000324	Cyriaci, Largi et Smaragdi Martyrum
3016320	De Pontifice	50000025	De Pontifice
3018570	De uno Martyre non Pontifice	50000367	De uno Martyre non Pontifice
24770	Epiphania Domini, Dominicae post	50000043	Epiphania Domini, Dominicae post
3008797	Floriani Martyris	50000384	Floriani Martyris
3008504	Francisci Seraphici	50000158	Francisci Seraphici
24413	Francisci Xaverii Confessoris	50000309	Francisci Xaverii Confessoris
3021502	Galli Eremiti	50000223	Galli Eremiti
3018592	Gertrudis Virginis	50000282	Gertrudis Virginis
25020	Gervasii et Protasii Martyrum	50000393	Gervasii et Protasii Martyrum
3012141	Hermenegildi Martyris	50000204	Hermenegildi Martyris
24620	Joannis Gualberti Abbatis	50000134	Joannis Gualberti Abbatis
24803	Joannis a Capistrano Confessoris	50000316	Joannis a Capistrano Confessoris
24721	Joannis ante Portam Latinam	50000296	Joannis ante Portam Latinam
24695	Julianae de Falconeriis Virginis	50000207	Julianae de Falconeriis Virginis
25046	Lucae Evangelistae	50000241	Lucae Evangelistae
24351	Luciae Virginis et Martyris	50000389	Luciae Virginis et Martyris
3025824	Mauritii et Sociorum Martyrum	50000140	Mauritii et Sociorum Martyrum
24507	Novi Anni	50000445	Novi Anni
3011938	Pancratii Martyris	50000444	Pancratii Martyris
24316	Parasceve, Feria VI in	50000443	Parasceve, Feria VI in
3900059	Pascha, Dominicae post	50000232	Pascha, Dominicae post
24741	Pascha, Octava	50000406	Pascha, Octava
24981	Pauli a Cruce Confessoris	50000250	Pauli a Cruce Confessoris
24800	Petri de Alcantara Confessoris	50000370	Petri de Alcantara Confessoris
24616	Vincentii et Anastasii Martyrum	50000312	Vincentii et Anastasii Martyrum
3017494	Virgilii Episcopi	50000105	Virgilii Episcopi
24274	Innocentium	50000107	Innocentium
24288	Nominis Jesu	50000038	Nominis Jesu
24312	Adventus, Dominica 2.	50000058	Adventus, Dominica 2.
24313	Adventus, Dominica 3.	50000124	Adventus, Dominica 3.
24314	Adventus, Dominica 4.	50000061	Adventus, Dominica 4.
24316	Parasceve, Feria 6. in	50000045	Parasceve, Feria 6. in
24336	Trinitas	50000078	Trinitas
24348	Crucis	50000084	Crucis
24359	Antonii de Padua Confessoris	50000281	Antonii de Padua Confessoris
24364	Palmis, Dominica in	50000156	Palmis, Dominica in
24380	Albis, Dominica in	50000089	Albis, Dominica in
24383	Crucis, Inventio	50000083	Crucis, Inventio
24396	Crucis, Exaltatio	50000099	Crucis, Exaltatio
24402	Quadragesima, Feria 6.	50000270	Quadragesima, Feria 6.
24411	Hebdomada sancta, Feria 3.	50000335	Hebdomada sancta, Feria 3.
24412	Tempus Paschale	50000219	Tempus Paschale
24426	Pascha, Dominica 3. post	50000187	Pascha, Dominica 3. post
24430	Adventus, Dominica 1.	50000117	Adventus, Dominica 1.
24431	Jesu, Sacratissimi Cordis	50000097	Jesu, Sacratissimi Cordis
24436	Epiphania Domini, Dominica 4. post	50000066	Epiphania Domini, Dominica 4. post
24437	Pentecostes, Dominica 6. post	50000080	Pentecostes, Dominica 6. post
24440	Quadragesima, Dominica 4.	50000118	Quadragesima, Dominica 4.
24446	Pentecostes, Dominica 8. post	50000088	Pentecostes, Dominica 8. post
24448	Epiphania Domini, Dominica 2. post	50000236	Epiphania Domini, Dominica 2. post
24449	Pentecostes, Dominica 5. post	50000086	Pentecostes, Dominica 5. post
24451	Pascha, Dominica 2. post	50000192	Pascha, Dominica 2. post
24453	Epiphania Domini, Dominica 3. post	50000237	Epiphania Domini, Dominica 3. post
24458	Epiphania Domini, Dominica 5. post	50000238	Epiphania Domini, Dominica 5. post
24459	Epiphania Domini, Dominica 6. post	50000239	Epiphania Domini, Dominica 6. post
24464	Pentecostes, Dominica 2. post	50000160	Pentecostes, Dominica 2. post
24469	Martini Episcopi Confessoris	50000106	Martini Episcopi Confessoris
24471	Agnetis Virginis Martyris	50000152	Agnetis Virginis Martyris
24472	Pentecostes, Dominica 9. post	50000267	Pentecostes, Dominica 9. post
24478	Pentecostes, Dominica 4. post	50000258	Pentecostes, Dominica 4. post
24481	Pentecostes, Dominica 7. post	50000259	Pentecostes, Dominica 7. post
24484	Pascha, Dominica 5. post	50000194	Pascha, Dominica 5. post
24486	Pentecostes, Dominica 3. post	50000257	Pentecostes, Dominica 3. post
24489	Crucis, Adoratio	50000308	Crucis, Adoratio
24490	Quadragesima, Dominica 3., Feria 6.	50000419	Quadragesima, Dominica 3., Feria 6.
24497	Quadragesima, Dominica 1.	50000120	Quadragesima, Dominica 1.
24498	Quadragesima, Dominica 2.	50000125	Quadragesima, Dominica 2.
24499	Quadragesima, Dominica 3.	50000153	Quadragesima, Dominica 3.
24503	Trinitas, Dominica 14. post	50000060	Trinitas, Dominica 14. post
24513	Esto mihi, Dominica	50000067	Esto mihi, Dominica
24514	Epiphania Domini, Dominica 1. post	50000190	Epiphania Domini, Dominica 1. post
24518	Trinitas, Dominica 8. post	50000063	Trinitas, Dominica 8. post
24520	Trinitas, Dominica 10. post	50000065	Trinitas, Dominica 10. post
24523	Pentecostes, Feria 2.	50000226	Pentecostes, Feria 2.
24528	Pentecostes, Feria 1.	50000189	Pentecostes, Feria 1.
24531	Pentecostes, Feria 3.	50000307	Pentecostes, Feria 3.
24535	Trinitas, Dominica 4. post	50000068	Trinitas, Dominica 4. post
24540	Trinitas, Dominica 22. post	50000337	Trinitas, Dominica 22. post
24541	Trinitas, Dominica 7. post	50000064	Trinitas, Dominica 7. post
24542	Trinitas, Dominica 2. post	50000062	Trinitas, Dominica 2. post
24543	Trinitas, Dominica 24. post	50000338	Trinitas, Dominica 24. post
24547	Pascha, Feria 2.	50000188	Pascha, Feria 2.
24551	Alphonsi Mariae de Ligorio Episcopi Ecclesiae Doctoris	50000170	Alphonsi Mariae de Ligorio Episcopi Ecclesiae Doctoris
24568	Cantate, Dominica	50000147	Cantate, Dominica
24571	Pentecostes, Dominica 1. post	50000235	Pentecostes, Dominica 1. post
24577	Matthaei Apostoli Evangelistae	50000245	Matthaei Apostoli Evangelistae
24584	Theclae Virginis Martyris	50000437	Theclae Virginis Martyris
24588	Pascha, Dominica 4. post	50000193	Pascha, Dominica 4. post
24613	Silvestri I. Papae Confessoris	50000104	Silvestri I. Papae Confessoris
24619	Basilii Episcopi Ecclesiae Doctoris	50000130	Basilii Episcopi Ecclesiae Doctoris
24621	Ursulae et Sociorum Virginum Martyrum	50000137	Ursulae et Sociorum Virginum Martyrum
24627	Joseph Sponsi Mariae (B.V.) Catholicae Ecclesiae Patroni	50000141	Joseph Sponsi Mariae (B.V.) Catholicae Ecclesiae Patroni
24639	Quadragesima, Dominica 4., Feria 6.	50000290	Quadragesima, Dominica 4., Feria 6.
24646	Sexagesima, Feria 5. post	50000351	Sexagesima, Feria 5. post
24666	Pentecostes, Feria 4.	50000386	Pentecostes, Feria 4.
24674	Pascha, Feria 6.	50000343	Pascha, Feria 6.
24688	Albis, Sabbato in	50000385	Albis, Sabbato in
24701	Pascha, Feria 4.	50000306	Pascha, Feria 4.
24704	Pascha, Feria 5.	50000342	Pascha, Feria 5.
24710	Agathae Virginis Martyris	50000247	Agathae Virginis Martyris
24712	Anselmi Episcopi Ecclesiae Doctoris	50000318	Anselmi Episcopi Ecclesiae Doctoris
24716	Petri Nolasco Confessoris	50000426	Petri Nolasco Confessoris
24724	Athanasii Episcopi Ecclesiae Doctoris	50000320	Athanasii Episcopi Ecclesiae Doctoris
24742	Quadragesima, Dominica 5.	50000264	Quadragesima, Dominica 5.
24755	Polycarpi Episcopi Martyris	50000313	Polycarpi Episcopi Martyris
24756	Isidori Episcopi Confessoris Ecclesiae Doctoris	50000317	Isidori Episcopi Confessoris Ecclesiae Doctoris
24766	Petri Chrysologi Ecclesiae Doctoris	50000310	Petri Chrysologi Ecclesiae Doctoris
24773	Cyrilli et Methodii Pontificis Confessorum	50000211	Cyrilli et Methodii Pontificis Confessorum
24787	Nicolai a Tolentino Confessoris	50000382	Nicolai a Tolentino Confessoris
24810	Norberti Episcopi Confessoris	50000377	Norberti Episcopi Confessoris
24816	Ambrosii Episcopi Ecclesiae Doctoris	50000303	Ambrosii Episcopi Ecclesiae Doctoris
24880	Commune Apostolorum tempore paschali	50000221	Commune Apostolorum tempore paschali
24912	Quadragesima, Dominica 4., Feria 4.	50000421	Quadragesima, Dominica 4., Feria 4.
24915	Hebdomada sancta, Feria 2.	50000340	Hebdomada sancta, Feria 2.
24923	Hebdomada sancta, Feria 5.	50000300	Hebdomada sancta, Feria 5.
24940	Pentecostes, Dominicae post	50000191	Pentecostes, Dominicae post
24959	Augustini Episcopi Ecclesiae Doctoris	50000304	Augustini Episcopi Ecclesiae Doctoris
24976	Resurrectio Domini, Feria 2.	50000224	Resurrectio Domini, Feria 2.
25079	Commune Virginis et Martyris	50000253	Commune Virginis et Martyris
3001135	Mariae (B.V.) Rosarii solemnitas	50000129	Mariae (B.V.) Rosarii solemnitas
3001136	Hebdomada sancta, Feria 4.	50000341	Hebdomada sancta, Feria 4.
3001140	Pascha, Feria 3.	50000159	Pascha, Feria 3.
3005767	Uldarici Episcopi	50000372	Uldarici Episcopi
3005774	De Venerabile Sacramento	50000024	De Venerabile Sacramento
3006218	Caeciliae Virginis Martyris	50000039	Caeciliae Virginis Martyris
3009006	Bennonis Episcopi	50000143	Bennonis Episcopi
3011395	Bernardi Abbatis Ecclesiae Doctoris	50000298	Bernardi Abbatis Ecclesiae Doctoris
3011418	Joachim Patris Mariae (B.V.)	50000098	Joachim Patris Mariae (B.V.)
3011516	Annae Mater Mariae (B.V.)	50000101	Annae Mater Mariae (B.V.)
3011712	Joannis Apostoli Evangelistae	50000108	Joannis Apostoli Evangelistae
3011821	Commune unius Martyris tempore paschali	50000252	Commune unius Martyris tempore paschali
3011946	Mariae (B.V.) Auxiliatrix	50000273	Mariae (B.V.) Auxiliatrix
3012025	Commune Apostolorum et Evangelistarum tempore paschali	50000217	Commune Apostolorum et Evangelistarum tempore paschali
3012135	De Apostolis tempore paschali	50000368	De Apostolis tempore paschali
3012750	Barbarae Virginis Martyris	50000379	Barbarae Virginis Martyris
3016442	Elisabeth Reginae Portugallae Viduae	50000212	Elisabeth Reginae Portugallae Viduae
3016683	De pluribus Martyribus tempore paschali	50000218	De pluribus Martyribus tempore paschali
3016838	Gregorii I. Papae Ecclesiae Doctoris	50000035	Gregorii I. Papae Ecclesiae Doctoris
3016878	Nicolai Episcopi Confessoris	50000036	Nicolai Episcopi Confessoris
3017045	Henrici Imperatoris Confessoris	50000347	Henrici Imperatoris Confessoris
3017119	Catharinae Alexandriae Virginis Martyris	50000102	Catharinae Alexandriae Virginis Martyris
3017163	Commune plurimorum Martyrum tempore paschali	50000244	Commune plurimorum Martyrum tempore paschali
3017352	Hedwigis Reginae Viduae	50000380	Hedwigis Reginae Viduae
3020174	Apolloniae Virginis Martyris	50000294	Apolloniae Virginis Martyris
3020176	Blasii Episcopi Martyris	50000365	Blasii Episcopi Martyris
3020547	Caroli Episcopi Confessoris	50000346	Caroli Episcopi Confessoris
3021458	Leonis I. Papae Ecclesiae Doctoris	50000082	Leonis I. Papae Ecclesiae Doctoris
3021489	Martinae Virginis Martyris	50000196	Martinae Virginis Martyris
3021496	Erasmi Episcopi Martyris	50000375	Erasmi Episcopi Martyris
3021927	Ludovici Regis Confessoris	50000074	Ludovici Regis Confessoris
3021983	Clementis I. Papae Martyris	50000361	Clementis I. Papae Martyris
3900044	Post cinerum, Feria 6.	50000395	Post cinerum, Feria 6.
3900243	Liborii Episcopi Martyris	50000376	Liborii Episcopi Martyris
3900245	Ignatii Episcopi Martyris	50000314	Ignatii Episcopi Martyris
